ProgrammeCoursesID,Programme code,Study Year,Academic Year,Course,Course Type
3256,10051,2.0,2023-2024,1177,elective
3257,10051,2.0,2023-2024,1158,elective
3258,10051,2.0,2023-2024,1093,elective
3259,10051,2.0,2023-2024,1078,elective
3260,10051,3.0,2013-2014,1030,compulsory
3261,10051,3.0,2013-2014,1152,compulsory-elective
3262,10051,3.0,2013-2014,1011,compulsory-elective
3263,10051,3.0,2013-2014,1296,elective
3264,10051,3.0,2013-2014,1206,elective
3265,10051,3.0,2013-2014,1188,elective
3266,10051,3.0,2013-2014,1016,elective
3267,10051,3.0,2014-2015,1201,compulsory
3268,10051,3.0,2014-2015,1157,compulsory
3269,10051,3.0,2014-2015,1295,compulsory
3270,10051,3.0,2014-2015,1072,compulsory
3271,10051,3.0,2014-2015,1096,elective
3272,10051,3.0,2014-2015,1079,elective
3273,10051,3.0,2014-2015,1068,elective
3274,10051,3.0,2014-2015,1051,elective
3275,10051,3.0,2014-2015,1030,elective
3276,10051,3.0,2014-2015,1014,elective
3277,10051,3.0,2015-2016,1144,compulsory
3278,10051,3.0,2015-2016,1050,compulsory
3279,10051,3.0,2015-2016,1277,compulsory-elective
3280,10051,3.0,2015-2016,1225,compulsory-elective
3281,10051,3.0,2015-2016,1040,compulsory-elective
3282,10051,3.0,2015-2016,1020,compulsory-elective
3283,10051,3.0,2015-2016,1186,elective
3284,10051,3.0,2015-2016,1176,elective
3285,10051,3.0,2015-2016,1177,elective
3286,10051,3.0,2015-2016,1105,elective
3287,10051,3.0,2015-2016,1018,elective
3288,10051,3.0,2016-2017,1062,compulsory
3289,10051,3.0,2016-2017,1238,compulsory-elective
3290,10051,3.0,2016-2017,1120,compulsory-elective
3291,10051,3.0,2016-2017,1150,elective
3292,10051,3.0,2016-2017,1107,elective
3293,10051,3.0,2016-2017,1080,elective
3294,10051,3.0,2016-2017,1057,elective
3295,10051,3.0,2017-2018,1276,compulsory
3296,10051,3.0,2017-2018,1262,compulsory
3297,10051,3.0,2017-2018,1026,compulsory
3298,10051,3.0,2017-2018,1019,compulsory
3299,10051,3.0,2017-2018,1299,elective
3300,10051,3.0,2017-2018,1246,elective
3301,10051,3.0,2017-2018,1225,elective
3302,10051,3.0,2017-2018,1151,elective
3303,10051,3.0,2017-2018,1014,elective
3304,10051,3.0,2018-2019,1171,compulsory
3305,10051,3.0,2018-2019,1143,compulsory-elective
3306,10051,3.0,2018-2019,1139,compulsory-elective
3307,10051,3.0,2018-2019,1292,elective
3308,10051,3.0,2018-2019,1264,elective
3309,10051,3.0,2018-2019,1198,elective
3310,10051,3.0,2018-2019,1138,elective
3311,10051,3.0,2018-2019,1062,elective
3312,10051,3.0,2018-2019,1020,elective
3313,10051,3.0,2019-2020,1061,compulsory
3314,10051,3.0,2019-2020,1268,compulsory-elective
3315,10051,3.0,2019-2020,1188,compulsory-elective
3316,10051,3.0,2019-2020,1177,compulsory-elective
3317,10051,3.0,2019-2020,1078,compulsory-elective
3318,10051,3.0,2019-2020,1271,elective
3319,10051,3.0,2019-2020,1191,elective
3320,10051,3.0,2019-2020,1111,elective
3321,10051,3.0,2019-2020,1072,elective
3322,10051,3.0,2019-2020,1027,elective
3323,10051,3.0,2020-2021,1118,compulsory
3324,10051,3.0,2020-2021,1117,compulsory
3325,10051,3.0,2020-2021,1279,compulsory-elective
3326,10051,3.0,2020-2021,1223,compulsory-elective
3327,10051,3.0,2020-2021,1029,compulsory-elective
3328,10051,3.0,2020-2021,1220,elective
3329,10051,3.0,2020-2021,1209,elective
3330,10051,3.0,2020-2021,1192,elective
3331,10051,3.0,2020-2021,1099,elective
3332,10051,3.0,2020-2021,1035,elective
3333,10051,3.0,2020-2021,1030,elective
3334,10051,3.0,2021-2022,1279,compulsory
3335,10051,3.0,2021-2022,1192,compulsory
3336,10051,3.0,2021-2022,1157,compulsory-elective
3337,10051,3.0,2021-2022,1043,compulsory-elective
3338,10051,3.0,2021-2022,1024,compulsory-elective
3339,10051,3.0,2021-2022,1237,elective
3340,10051,3.0,2021-2022,1197,elective
3341,10051,3.0,2021-2022,1173,elective
3342,10051,3.0,2021-2022,1115,elective
3343,10051,3.0,2022-2023,1297,compulsory
3344,10051,3.0,2022-2023,1264,compulsory
3345,10051,3.0,2022-2023,1224,compulsory-elective
3346,10051,3.0,2022-2023,1115,compulsory-elective
3347,10051,3.0,2022-2023,1104,compulsory-elective
3348,10051,3.0,2022-2023,1031,compulsory-elective
3349,10051,3.0,2022-2023,1205,elective
3350,10051,3.0,2022-2023,1190,elective
3351,10051,3.0,2022-2023,1077,elective
3352,10051,3.0,2022-2023,1075,elective
3353,10051,3.0,2022-2023,1060,elective
3354,10051,3.0,2023-2024,1270,compulsory
3355,10051,3.0,2023-2024,1153,compulsory
3356,10051,3.0,2023-2024,1139,compulsory-elective
3357,10051,3.0,2023-2024,1131,compulsory-elective
3358,10051,3.0,2023-2024,1116,compulsory-elective
3359,10051,3.0,2023-2024,1064,compulsory-elective
3360,10051,3.0,2023-2024,1223,compulsory-elective
3361,10051,3.0,2023-2024,1216,compulsory-elective
3362,10051,3.0,2023-2024,1093,compulsory-elective
3363,10051,3.0,2023-2024,1069,compulsory-elective
3364,10052,1.0,2013-2014,1296,compulsory
3365,10052,1.0,2013-2014,1175,compulsory-elective
3366,10052,1.0,2013-2014,1162,compulsory-elective
3367,10052,1.0,2013-2014,1191,elective
3368,10052,1.0,2013-2014,1180,elective
3369,10052,1.0,2013-2014,1106,elective
3370,10052,1.0,2013-2014,1100,elective
3371,10052,1.0,2014-2015,1273,compulsory
3372,10052,1.0,2014-2015,1189,compulsory
3373,10052,1.0,2014-2015,1247,compulsory-elective
3374,10052,1.0,2014-2015,1132,compulsory-elective
3375,10052,1.0,2014-2015,1116,compulsory-elective
3376,10052,1.0,2014-2015,1099,compulsory-elective
3377,10052,1.0,2014-2015,1274,compulsory-elective
3378,10052,1.0,2014-2015,1237,compulsory-elective
3379,10052,1.0,2014-2015,1179,compulsory-elective
3380,10052,1.0,2014-2015,1042,compulsory-elective
3381,10052,1.0,2015-2016,1081,compulsory
3382,10052,1.0,2015-2016,1032,compulsory
3383,10052,1.0,2015-2016,1278,compulsory-elective
3384,10052,1.0,2015-2016,1196,compulsory-elective
3385,10052,1.0,2015-2016,1142,compulsory-elective
3386,10052,1.0,2015-2016,1226,elective
3387,10052,1.0,2015-2016,1224,elective
3388,10052,1.0,2015-2016,1146,elective
3389,10052,1.0,2015-2016,1050,elective
3390,10052,1.0,2015-2016,1016,elective
3391,10052,1.0,2016-2017,1293,compulsory
3392,10052,1.0,2016-2017,1022,compulsory
3393,10052,1.0,2016-2017,1211,compulsory
3394,10052,1.0,2016-2017,1172,compulsory
3395,10052,1.0,2016-2017,1288,elective
3396,10052,1.0,2016-2017,1240,elective
3397,10052,1.0,2016-2017,1155,elective
3398,10052,1.0,2016-2017,1052,elective
3399,10052,1.0,2016-2017,1015,elective
3400,10052,1.0,2017-2018,1283,compulsory
3401,10052,1.0,2017-2018,1210,compulsory
3402,10052,1.0,2017-2018,1268,compulsory-elective
3403,10052,1.0,2017-2018,1247,compulsory-elective
3404,10052,1.0,2017-2018,1233,compulsory-elective
3405,10052,1.0,2017-2018,1128,compulsory-elective
3406,10052,1.0,2017-2018,1289,elective
3407,10052,1.0,2017-2018,1174,elective
3408,10052,1.0,2017-2018,1151,elective
3409,10052,1.0,2017-2018,1086,elective
3410,10052,1.0,2017-2018,1056,elective
3411,10052,1.0,2017-2018,1052,elective
3412,10052,1.0,2018-2019,1216,compulsory
3413,10052,1.0,2018-2019,1124,compulsory
3414,10052,1.0,2018-2019,1299,compulsory-elective
3415,10052,1.0,2018-2019,1213,compulsory-elective
3416,10052,1.0,2018-2019,1187,compulsory-elective
3417,10052,1.0,2018-2019,1019,compulsory-elective
3418,10052,1.0,2018-2019,1279,compulsory-elective
3419,10052,1.0,2018-2019,1218,compulsory-elective
3420,10052,1.0,2018-2019,1135,compulsory-elective
3421,10052,1.0,2018-2019,1097,compulsory-elective
3422,10052,1.0,2019-2020,1175,compulsory
3423,10052,1.0,2019-2020,1020,compulsory
3424,10052,1.0,2019-2020,1276,compulsory-elective
3425,10052,1.0,2019-2020,1258,compulsory-elective
3426,10052,1.0,2019-2020,1107,compulsory-elective
3427,10052,1.0,2019-2020,1292,elective
3428,10052,1.0,2019-2020,1271,elective
3429,10052,1.0,2019-2020,1201,elective
3430,10052,1.0,2019-2020,1078,elective
3431,10052,1.0,2020-2021,1242,compulsory
3432,10052,1.0,2020-2021,1229,compulsory-elective
3433,10052,1.0,2020-2021,1194,compulsory-elective
3434,10052,1.0,2020-2021,1112,compulsory-elective
3435,10052,1.0,2020-2021,1269,elective
3436,10052,1.0,2020-2021,1177,elective
3437,10052,1.0,2020-2021,1113,elective
3438,10052,1.0,2020-2021,1099,elective
3439,10052,1.0,2020-2021,1019,elective
3440,10052,1.0,2021-2022,1243,compulsory
3441,10052,1.0,2021-2022,1280,compulsory-elective
3442,10052,1.0,2021-2022,1271,compulsory-elective
3443,10052,1.0,2021-2022,1114,compulsory-elective
3444,10052,1.0,2021-2022,1090,compulsory-elective
3445,10052,1.0,2021-2022,1295,compulsory-elective
3446,10052,1.0,2021-2022,1248,compulsory-elective
3447,10052,1.0,2021-2022,1038,compulsory-elective
3448,10052,1.0,2021-2022,1010,compulsory-elective
3449,10052,1.0,2022-2023,1154,compulsory
3450,10052,1.0,2022-2023,1067,compulsory
3451,10052,1.0,2022-2023,1151,compulsory
3452,10052,1.0,2022-2023,1116,compulsory
3453,10052,1.0,2022-2023,1206,elective
3454,10052,1.0,2022-2023,1134,elective
3455,10052,1.0,2022-2023,1044,elective
3456,10052,1.0,2022-2023,1025,elective
3457,10052,1.0,2023-2024,1135,compulsory
3458,10052,1.0,2023-2024,1127,compulsory
3459,10052,1.0,2023-2024,1217,compulsory
3460,10052,1.0,2023-2024,1057,compulsory
3461,10052,1.0,2023-2024,1256,elective
3462,10052,1.0,2023-2024,1195,elective
3463,10052,1.0,2023-2024,1173,elective
3464,10052,1.0,2023-2024,1102,elective
3465,10052,1.0,2023-2024,1077,elective
3466,10052,1.0,2023-2024,1032,elective
3467,10052,2.0,2013-2014,1240,compulsory
3468,10052,2.0,2013-2014,1222,compulsory-elective
3469,10052,2.0,2013-2014,1223,compulsory-elective
3470,10052,2.0,2013-2014,1205,compulsory-elective
3471,10052,2.0,2013-2014,1149,compulsory-elective
3472,10052,2.0,2013-2014,1241,elective
3473,10052,2.0,2013-2014,1207,elective
3474,10052,2.0,2013-2014,1132,elective
3475,10052,2.0,2013-2014,1097,elective
3476,10052,2.0,2013-2014,1037,elective
3477,10052,2.0,2014-2015,1013,compulsory
3478,10052,2.0,2014-2015,1204,compulsory-elective
3479,10052,2.0,2014-2015,1105,compulsory-elective
3480,10052,2.0,2014-2015,1222,elective
3481,10052,2.0,2014-2015,1188,elective
3482,10052,2.0,2014-2015,1181,elective
3483,10052,2.0,2014-2015,1095,elective
3484,10052,2.0,2014-2015,1082,elective
3485,10052,2.0,2015-2016,1079,compulsory
3486,10052,2.0,2015-2016,1223,compulsory-elective
3487,10052,2.0,2015-2016,1139,compulsory-elective
3488,10052,2.0,2015-2016,1160,elective
3489,10052,2.0,2015-2016,1078,elective
3490,10052,2.0,2015-2016,1076,elective
3491,10052,2.0,2015-2016,1044,elective
3492,10052,2.0,2015-2016,1003,elective
3493,10052,2.0,2016-2017,1136,compulsory
3494,10052,2.0,2016-2017,1256,compulsory-elective
3495,10052,2.0,2016-2017,1208,compulsory-elective
3496,10052,2.0,2016-2017,1164,compulsory-elective
3497,10052,2.0,2016-2017,1029,compulsory-elective
3498,10052,2.0,2016-2017,1234,compulsory-elective
3499,10052,2.0,2016-2017,1176,compulsory-elective
3500,10052,2.0,2016-2017,1175,compulsory-elective
3501,10052,2.0,2016-2017,1115,compulsory-elective
3502,10052,2.0,2017-2018,1098,compulsory
3503,10052,2.0,2017-2018,1083,compulsory
3504,10052,2.0,2017-2018,1293,compulsory-elective
3505,10052,2.0,2017-2018,1259,compulsory-elective
3506,10052,2.0,2017-2018,1190,compulsory-elective
3507,10052,2.0,2017-2018,1272,elective
3508,10052,2.0,2017-2018,1233,elective
3509,10052,2.0,2017-2018,1105,elective
3510,10052,2.0,2017-2018,1059,elective
3511,10052,2.0,2018-2019,1281,compulsory
3512,10052,2.0,2018-2019,1299,compulsory-elective
3513,10052,2.0,2018-2019,1187,compulsory-elective
3514,10052,2.0,2018-2019,1148,compulsory-elective
3515,10052,2.0,2018-2019,1294,elective
3516,10052,2.0,2018-2019,1263,elective
3517,10052,2.0,2018-2019,1191,elective
3518,10052,2.0,2018-2019,1074,elective
3519,10052,2.0,2019-2020,1187,compulsory
3520,10052,2.0,2019-2020,1003,compulsory
3521,10052,2.0,2019-2020,1208,compulsory
3522,10052,2.0,2019-2020,1161,compulsory
3523,10052,2.0,2019-2020,1282,elective
3524,10052,2.0,2019-2020,1129,elective
3525,10052,2.0,2019-2020,1065,elective
3526,10052,2.0,2019-2020,1063,elective
3527,10052,2.0,2020-2021,1233,compulsory
3528,10052,2.0,2020-2021,1219,compulsory-elective
3529,10052,2.0,2020-2021,1145,compulsory-elective
3530,10052,2.0,2020-2021,1130,compulsory-elective
3531,10052,2.0,2020-2021,1251,elective
3532,10052,2.0,2020-2021,1218,elective
3533,10052,2.0,2020-2021,1154,elective
3534,10052,2.0,2020-2021,1100,elective
3535,10052,2.0,2020-2021,1003,elective
3536,10052,2.0,2021-2022,1153,compulsory
3537,10052,2.0,2021-2022,1223,compulsory-elective
3538,10052,2.0,2021-2022,1143,compulsory-elective
3539,10052,2.0,2021-2022,1099,compulsory-elective
3540,10052,2.0,2021-2022,1003,compulsory-elective
3541,10052,2.0,2021-2022,1254,elective
3542,10052,2.0,2021-2022,1238,elective
3543,10052,2.0,2021-2022,1226,elective
3544,10052,2.0,2021-2022,1212,elective
3545,10052,2.0,2021-2022,1129,elective
3546,10052,2.0,2021-2022,1056,elective
3547,10052,2.0,2022-2023,1189,compulsory
3548,10052,2.0,2022-2023,1084,compulsory
3549,10052,2.0,2022-2023,1124,compulsory
3550,10052,2.0,2022-2023,1024,compulsory
3551,10052,2.0,2022-2023,1239,elective
3552,10052,2.0,2022-2023,1144,elective
3553,10052,2.0,2022-2023,1142,elective
3554,10052,2.0,2022-2023,1110,elective
3555,10052,2.0,2022-2023,1071,elective
3556,10052,2.0,2022-2023,1060,elective
3557,10052,2.0,2023-2024,1243,compulsory
3558,10052,2.0,2023-2024,1061,compulsory
3559,10052,2.0,2023-2024,1255,compulsory-elective
3560,10052,2.0,2023-2024,1214,compulsory-elective
3561,10052,2.0,2023-2024,1102,compulsory-elective
3562,10052,2.0,2023-2024,1274,elective
3563,10052,2.0,2023-2024,1218,elective
3564,10052,2.0,2023-2024,1210,elective
3565,10052,2.0,2023-2024,1158,elective
3566,10052,2.0,2023-2024,1122,elective
3567,10053,1.0,2013-2014,1037,compulsory
3568,10053,1.0,2013-2014,1151,compulsory-elective
3569,10053,1.0,2013-2014,1127,compulsory-elective
3570,10053,1.0,2013-2014,1049,compulsory-elective
3571,10053,1.0,2013-2014,1259,elective
3572,10053,1.0,2013-2014,1243,elective
3573,10053,1.0,2013-2014,1051,elective
3574,10053,1.0,2013-2014,1013,elective
3575,10053,1.0,2013-2014,1012,elective
3576,10053,1.0,2014-2015,1184,compulsory
3577,10053,1.0,2014-2015,1146,compulsory-elective
3578,10053,1.0,2014-2015,1055,compulsory-elective
3579,10053,1.0,2014-2015,1253,elective
3580,10053,1.0,2014-2015,1171,elective
3581,10053,1.0,2014-2015,1134,elective
3582,10053,1.0,2014-2015,1052,elective
3583,10053,1.0,2015-2016,1184,compulsory
3584,10053,1.0,2015-2016,1174,compulsory
3585,10053,1.0,2015-2016,1144,compulsory
3586,10053,1.0,2015-2016,1071,compulsory
3587,10053,1.0,2015-2016,1241,elective
3588,10053,1.0,2015-2016,1207,elective
3589,10053,1.0,2015-2016,1106,elective
3590,10053,1.0,2015-2016,1097,elective
3591,10053,1.0,2015-2016,1063,elective
3592,10053,1.0,2016-2017,1017,compulsory
3593,10053,1.0,2016-2017,1144,compulsory-elective
3594,10053,1.0,2016-2017,1145,compulsory-elective
3595,10053,1.0,2016-2017,1051,compulsory-elective
3596,10053,1.0,2016-2017,1230,elective
3597,10053,1.0,2016-2017,1206,elective
3598,10053,1.0,2016-2017,1200,elective
3599,10053,1.0,2016-2017,1194,elective
3600,10053,1.0,2016-2017,1172,elective
3601,10053,1.0,2016-2017,1160,elective
3602,10053,1.0,2017-2018,1170,compulsory
3603,10053,1.0,2017-2018,1182,compulsory-elective
3604,10053,1.0,2017-2018,1046,compulsory-elective
3605,10053,1.0,2017-2018,1023,compulsory-elective
3606,10053,1.0,2017-2018,1247,elective
3607,10053,1.0,2017-2018,1223,elective
3608,10053,1.0,2017-2018,1199,elective
3609,10053,1.0,2017-2018,1063,elective
3610,10053,1.0,2017-2018,1017,elective
3611,10053,1.0,2018-2019,1100,compulsory
3612,10053,1.0,2018-2019,1261,compulsory-elective
3613,10053,1.0,2018-2019,1207,compulsory-elective
3614,10053,1.0,2018-2019,1120,compulsory-elective
3615,10053,1.0,2018-2019,1056,compulsory-elective
3616,10053,1.0,2018-2019,1283,compulsory-elective
3617,10053,1.0,2018-2019,1199,compulsory-elective
3618,10053,1.0,2018-2019,1162,compulsory-elective
3619,10053,1.0,2018-2019,1020,compulsory-elective
3620,10053,1.0,2019-2020,1082,compulsory
3621,10053,1.0,2019-2020,1055,compulsory
3622,10053,1.0,2019-2020,1214,compulsory-elective
3623,10053,1.0,2019-2020,1154,compulsory-elective
3624,10053,1.0,2019-2020,1131,compulsory-elective
3625,10053,1.0,2019-2020,1017,compulsory-elective
3626,10053,1.0,2019-2020,1255,elective
3627,10053,1.0,2019-2020,1242,elective
3628,10053,1.0,2019-2020,1199,elective
3629,10053,1.0,2019-2020,1185,elective
3630,10053,1.0,2019-2020,1063,elective
3631,10053,1.0,2020-2021,1022,compulsory
3632,10053,1.0,2020-2021,1215,compulsory-elective
3633,10053,1.0,2020-2021,1212,compulsory-elective
3634,10053,1.0,2020-2021,1059,compulsory-elective
3635,10053,1.0,2020-2021,1017,compulsory-elective
3636,10053,1.0,2020-2021,1284,elective
3637,10053,1.0,2020-2021,1266,elective
3638,10053,1.0,2020-2021,1206,elective
3639,10053,1.0,2020-2021,1174,elective
3640,10053,1.0,2020-2021,1039,elective
3641,10053,1.0,2020-2021,1009,elective
3642,10053,1.0,2021-2022,1285,compulsory
3643,10053,1.0,2021-2022,1254,compulsory-elective
3644,10053,1.0,2021-2022,1241,compulsory-elective
3645,10053,1.0,2021-2022,1189,elective
3646,10053,1.0,2021-2022,1110,elective
3647,10053,1.0,2021-2022,1080,elective
3648,10053,1.0,2021-2022,1035,elective
3649,10053,1.0,2021-2022,1011,elective
3650,10053,1.0,2022-2023,1235,compulsory
3651,10053,1.0,2022-2023,1140,compulsory
3652,10053,1.0,2022-2023,1289,compulsory-elective
3653,10053,1.0,2022-2023,1252,compulsory-elective
3654,10053,1.0,2022-2023,1205,compulsory-elective
3655,10053,1.0,2022-2023,1091,compulsory-elective
3656,10053,1.0,2022-2023,1269,elective
3657,10053,1.0,2022-2023,1204,elective
3658,10053,1.0,2022-2023,1157,elective
3659,10053,1.0,2022-2023,1110,elective
3660,10053,1.0,2022-2023,1036,elective
3661,10053,1.0,2023-2024,1268,compulsory
3662,10053,1.0,2023-2024,1280,compulsory-elective
3663,10053,1.0,2023-2024,1200,compulsory-elective
3664,10053,1.0,2023-2024,1084,compulsory-elective
3665,10053,1.0,2023-2024,1061,compulsory-elective
3666,10053,1.0,2023-2024,1252,compulsory-elective
3667,10053,1.0,2023-2024,1209,compulsory-elective
3668,10053,1.0,2023-2024,1090,compulsory-elective
3669,10053,1.0,2023-2024,1040,compulsory-elective
3670,10053,2.0,2013-2014,1143,compulsory
3671,10053,2.0,2013-2014,1088,compulsory
3672,10053,2.0,2013-2014,1247,compulsory
3673,10053,2.0,2013-2014,1055,compulsory
3674,10053,2.0,2013-2014,1182,elective
3675,10053,2.0,2013-2014,1087,elective
3676,10053,2.0,2013-2014,1059,elective
3677,10053,2.0,2013-2014,1049,elective
3678,10053,2.0,2014-2015,1294,compulsory
3679,10053,2.0,2014-2015,1101,compulsory
3680,10053,2.0,2014-2015,1274,compulsory
3681,10053,2.0,2014-2015,1131,compulsory
3682,10053,2.0,2014-2015,1295,elective
3683,10053,2.0,2014-2015,1258,elective
3684,10053,2.0,2014-2015,1251,elective
3685,10053,2.0,2014-2015,1046,elective
3686,10053,2.0,2014-2015,1041,elective
3687,10053,2.0,2015-2016,1258,compulsory
3688,10053,2.0,2015-2016,1106,compulsory
3689,10053,2.0,2015-2016,1266,compulsory-elective
3690,10053,2.0,2015-2016,1238,compulsory-elective
3691,10053,2.0,2015-2016,1103,compulsory-elective
3692,10053,2.0,2015-2016,1010,compulsory-elective
3693,10053,2.0,2015-2016,1199,elective
3694,10053,2.0,2015-2016,1050,elective
3695,10053,2.0,2015-2016,1041,elective
3696,10053,2.0,2015-2016,1023,elective
3697,10053,2.0,2015-2016,1015,elective
3698,10053,2.0,2015-2016,1013,elective
3699,10053,2.0,2016-2017,1257,compulsory
3700,10053,2.0,2016-2017,1263,compulsory-elective
3701,10053,2.0,2016-2017,1179,compulsory-elective
3702,10053,2.0,2016-2017,1135,compulsory-elective
3703,10053,2.0,2016-2017,1199,elective
3704,10053,2.0,2016-2017,1158,elective
3705,10053,2.0,2016-2017,1027,elective
3706,10053,2.0,2016-2017,1026,elective
3707,10053,2.0,2017-2018,1171,compulsory
3708,10053,2.0,2017-2018,1286,compulsory-elective
3709,10053,2.0,2017-2018,1133,compulsory-elective
3710,10053,2.0,2017-2018,1035,compulsory-elective
3711,10053,2.0,2017-2018,1262,elective
3712,10053,2.0,2017-2018,1217,elective
3713,10053,2.0,2017-2018,1090,elective
3714,10053,2.0,2017-2018,1069,elective
3715,10053,2.0,2017-2018,1019,elective
3716,10053,2.0,2018-2019,1009,compulsory
3717,10053,2.0,2018-2019,1246,compulsory-elective
3718,10053,2.0,2018-2019,1173,compulsory-elective
3719,10053,2.0,2018-2019,1130,compulsory-elective
3720,10053,2.0,2018-2019,1092,compulsory-elective
3721,10053,2.0,2018-2019,1266,elective
